run_id,patch_id,P,v,h,x_norm,y_norm,signed_distance_to_boundary,T_peak,cooling_rate,zone_label,local_grain_size
2,2_0028,220,2000,0.05,0.030114258463429078,0.25596509056760275,0.9990438825714819,1604.8537941233185,296999.6010562948,0,44.43762293200322
2,2_0029,220,2000,0.05,0.9847511281116741,0.891677266254914,-0.53963058228037,1034.7098493794897,763001.5236269627,1,15.891220164066779
2,2_0030,220,2000,0.05,-0.368141896338414,0.772012432110988,0.4873130953320811,1368.6995468962352,619400.6807234837,1,25.408882622935412
2,2_0031,220,2000,0.05,-0.47507896815427064,0.9368131505337792,0.12141097229271824,1201.7130782534846,749284.0366822428,1,16.821602389060683
2,2_0032,220,2000,0.05,-0.6414633836845218,0.5993827915208435,0.41957201457415316,1351.7833564775826,499839.6539238899,1,23.19496081655183
2,2_0033,220,2000,0.05,0.0014823724046846287,0.14389750255125078,0.9844161555618645,1633.0294451164812,261656.77294571325,0,47.50819239483625
2,2_0034,220,2000,0.05,-0.7563349907429378,0.506329931620633,0.33701615846350186,1339.3314582618923,455087.08875549375,1,22.854420131067133
2,2_0035,220,2000,0.05,0.4308142592316033,0.7389840039155418,0.48345740472054555,1380.1446410342141,571462.8728190447,1,25.162339684365392
2,2_0036,220,2000,0.05,0.32572842552716486,0.9556232570469699,0.2047602580138721,1252.9011858742208,703416.7504886838,1,19.02815890196475
2,2_0037,220,2000,0.05,0.2679502233621702,0.1058974037507533,0.8994614207125874,1602.9136044318727,227567.126406896,2,40.764214885387354
2,2_0038,220,2000,0.05,0.8660464432004225,0.8043609156129707,-0.1753873411008655,1111.8222807044006,667905.0516373022,1,18.459967285866075
2,2_0039,220,2000,0.05,0.6588572297654727,0.7968170883251617,0.1520539631256872,1213.655055900198,639949.829439114,1,18.03111554847021
2,2_0040,220,2000,0.05,-0.2516319131856346,0.4258820863735099,0.8938654518138054,1558.8618066849597,348399.93017824175,2,39.565256962580094
2,2_0041,220,2000,0.05,-0.5266752740048377,0.7460142802434464,0.3820869741527261,1379.9469978906668,652899.7860912587,1,20.871422928509933
2,2_0042,220,2000,0.05,-0.7076535116146034,0.8246641904563413,0.042148401211849595,1195.0550960008215,663211.6981881435,2,22.867783698890328
2,2_0043,220,2000,0.05,-0.4305598353241289,0.15361339519205863,0.8017595741068324,1533.6843273469447,251867.26530585278,0,44.82102890739821
2,2_0044,220,2000,0.05,-0.8932361347456492,0.5911438161109712,0.04105086395730817,1262.684860808138,554575.4082131241,2,23.64015078619045
2,2_0045,220,2000,0.05,0.7500098844692171,0.851131626822206,-0.06266601402078376,1181.2609851075272,689886.6828449116,2,23.73644881815147
2,2_0046,220,2000,0.05,-0.16747514859361545,0.04925411992759399,0.9161750388027924,1591.5025397499978,216832.41514529503,0,47.00391038140474
2,2_0047,220,2000,0.05,-0.801773716840249,0.8435749515977528,-0.1304967652155158,1161.1855447471264,672628.5386321384,1,16.987719073633052
2,2_0048,220,2000,0.05,0.28496655199109533,0.778996354578129,0.5314762190463762,1389.467348755537,591311.0078202891,1,26.193564990292636
2,2_0049,220,2000,0.05,-0.07440126881296827,0.3850894961003535,0.969206081708851,1595.5416374935044,361544.0196730336,2,34.47609006087542
2,2_0050,220,2000,0.05,-0.16622126281022997,0.2325699405288737,0.9719499977092645,1580.596878236455,296366.5307674742,0,45.86683181917448
2,2_0051,220,2000,0.05,0.3714866909118908,0.2968764745712853,0.8589562490383336,1590.0104021088416,334195.7172215634,2,37.896146356657
2,2_0052,220,2000,0.05,0.07086957966000629,0.8485604887736246,0.49909562209622527,1380.6360722556099,650930.4457131309,1,22.95233561752937
2,2_0053,220,2000,0.05,-0.42368877163507657,0.7348931623102908,0.4950603108038216,1360.5178568418053,593587.5569231163,1,25.277749908307886
2,2_0054,220,2000,0.05,-0.8098085035401308,0.7257156282714269,0.03098477723882964,1237.3742904637918,588318.5312987657,2,21.259824896739158
2,2_0055,220,2000,0.05,0.6017683521701933,0.5936820044663541,0.47439067012704694,1406.545570226458,495423.3266488975,1,24.549069597727737
2,2_0056,220,2000,0.05,0.18015179071661835,0.09504919756440122,0.9343138427854214,1620.8441306981942,237199.4552257924,0,42.8098386602055
2,2_0057,220,2000,0.05,0.045263551026245574,0.7639233900065879,0.6323910022344965,1436.943849688737,611046.7884128684,1,24.063952033866446
2,2_0058,220,2000,0.05,-0.7605328229977544,0.1171035659001105,0.3971448947673346,1453.467266221624,286204.425727335,2,30.331767923333633
2,2_0059,220,2000,0.05,0.3424628266171852,0.33363775832823817,0.873037171391357,1569.1840393903299,344203.1798789573,2,34.87888841110025
2,2_0060,220,2000,0.05,-0.3711200395914742,0.15761164862499966,0.8504559266360578,1585.41405377469,273756.71658709995,0,44.595998616814576
2,2_0061,220,2000,0.05,0.45937141735475584,0.5529930652528999,0.6619124371232293,1447.865184816976,474351.4127507509,1,27.030695669435357
2,2_0062,220,2000,0.05,0.9732630898486441,0.7177602360036435,-0.25007791180039307,1142.1779038872264,654970.2392083429,1,16.505129476596647
2,2_0063,220,2000,0.05,-0.7561566433297748,0.5882579999692207,0.2698624601002514,1313.706912419645,529300.3628614459,1,19.218705673846557
2,2_0064,220,2000,0.05,-0.40928194931182027,0.4585480817985511,0.7722913275981669,1498.3934690430237,420837.64025979873,1,29.42143669692335
2,2_0065,220,2000,0.05,-0.778823178007779,0.9970346578375731,-0.37896800628448934,1047.8041105677275,786978.6088744687,1,16.215697828401044
2,2_0066,220,2000,0.05,0.9982094609484773,0.6656847361065369,-0.23558309655260157,1139.4285765149787,631603.3394160457,1,17.90005531570163
2,2_0067,220,2000,0.05,-0.5183438839177059,0.143021875166635,0.715479729848896,1536.1908023602564,276373.5341067763,0,43.912838465450214
2,2_0068,220,2000,0.05,-0.9276745790106076,0.0054298341287004614,0.05663154876639864,1334.7598428132767,217190.55476662723,2,25.74141855444971
2,2_0069,220,2000,0.05,0.6988176858461459,0.057231940153260386,0.46022197357898176,1468.1985359288071,236896.09139108052,0,42.195288785625465
2,2_0070,220,2000,0.05,0.6759604373107662,0.04015129954706642,0.48212734590096984,1447.537311783549,258934.6329748242,2,31.292747902885143
2,2_0071,220,2000,0.05,-0.6895740151178182,0.7346210919351616,0.19942525172490932,1262.8816299968257,600207.6870336012,1,22.471661679527873
2,2_0072,220,2000,0.05,0.22308721195413916,0.054500314991295595,0.8973322663282692,1585.7153766327883,207010.8726320849,0,43.433992549266875
2,2_0073,220,2000,0.05,-0.6537443071549935,0.09172100582419807,0.5379440002433322,1465.5958746187914,230671.05466197198,0,42.213775480687715
2,2_0074,220,2000,0.05,0.2728166842155537,0.5724131499586373,0.7816952931233183,1511.142211676702,494450.2787775502,1,25.98442830749184
2,2_0075,220,2000,0.05,0.3995518891781322,0.6492331552453089,0.6197532882041856,1460.2975211335754,530308.7910658852,1,26.331343411196105
2,2_0076,220,2000,0.05,-0.051662541034763754,0.11921752619774462,0.9736575486997309,1626.861661603832,225446.82009524075,0,45.59731378405524
2,2_0077,220,2000,0.05,0.22197509407325655,0.634629117418263,0.7459664237482596,1490.2109184508504,486050.5402153175,1,24.766490178300703
2,2_0078,220,2000,0.05,-0.36591817736552423,0.0360598342773637,0.8027538604708228,1569.772839318529,236499.15434018994,0,43.23367022188506
2,2_0079,220,2000,0.05,0.13154380086384188,0.7020021811103714,0.6999197969961168,1454.0443904545943,544715.6238438817,1,26.081204540078858
2,2_0080,220,2000,0.05,0.09828876719935886,0.4314181951798901,0.9447855998447434,1578.0315577713188,433184.0121373874,1,33.072448806328836
2,2_0081,220,2000,0.05,0.7728057734474154,0.9210571972951916,-0.22050594277009772,1110.160392467189,739171.0413013215,1,16.40581402216981
2,2_0082,220,2000,0.05,0.6747647246901372,0.4941416465174234,0.4621940977128213,1413.7206548283978,474163.1182136982,1,25.169087305738476
2,2_0083,220,2000,0.05,-0.4387771277326882,0.3341300405015458,0.7976782810163108,1531.9183323845953,366008.13465844485,0,42.4936266367872
2,2_0084,220,2000,0.05,0.6543468490413729,0.8565480235745582,0.06262535007391357,1245.4103542932012,699915.1764193214,2,19.748809311584097
2,2_0085,220,2000,0.05,-0.270161277843495,0.9584291809009724,0.23238049038715647,1313.7299701723364,724674.2268410434,1,19.427758363383294
2,2_0086,220,2000,0.05,0.4108127309680254,0.38784169516364975,0.8049348614232592,1536.1757475388176,371705.348403078,1,30.52986932139471
2,2_0087,220,2000,0.05,-0.6724973914834083,0.16590686787653364,0.5379595008420118,1485.333309317731,321736.2228065455,2,31.102267741450486
2,2_0088,220,2000,0.05,0.9806433286525451,0.1415958885687747,0.02207367736691246,1317.8107082914978,319739.8623098524,2,26.465364574737972
2,2_0089,220,2000,0.05,-0.13244194535481402,0.4693269341904013,0.9158787794686108,1556.0029311622823,384253.1472298404,2,36.86588193921503
2,2_0090,220,2000,0.05,-0.5342954301125875,0.29205933031452835,0.7120799680784431,1502.405442837357,357777.9215640912,0,40.89288693473392
2,2_0091,220,2000,0.05,-0.5126650918885729,0.8435883847625412,0.24949675888759715,1290.0465774613328,653259.9839835158,1,19.58943399978713
2,2_0092,220,2000,0.05,-0.8837830365571053,0.3666083849326124,0.20010745372422434,1339.1815954295462,436546.7665015934,1,22.77925502754767
2,2_0093,220,2000,0.05,0.5372551789187583,0.852015516881169,0.20973378266863918,1268.4230784872332,658892.7158070292,1,17.73225243856905
2,2_0094,220,2000,0.05,-0.31881840881695145,0.4988169585314852,0.8126664085622524,1513.2997871776063,410365.892144899,1,30.12386594368236
2,2_0095,220,2000,0.05,0.2616644807294848,0.17750658243696749,0.9242579340021218,1619.193178288706,271115.75126429053,0,44.72277410022476
2,2_0096,220,2000,0.05,-0.10358534348625703,0.30753507242078615,0.9846883678833945,1577.7741748803928,313939.09430236556,2,36.54247955608953
2,2_0097,220,2000,0.05,0.26753954613852593,0.9818059475425355,0.1871908336621947,1273.4238000769074,757142.890106237,1,18.327185384376982
2,2_0098,220,2000,0.05,0.44139189343670315,0.9632112235493796,0.10113132873112574,1212.9350398269257,710049.81847304,1,20.333898009982498
2,2_0099,220,2000,0.05,-0.11982260094526276,0.5531038024112752,0.8584841843910537,1537.8059756137143,482925.80573652463,1,29.6387918244465
2,2_0100,220,2000,0.05,0.46750699487583236,0.7499835379352686,0.4354392329860879,1352.927431944502,558412.6627054402,1,22.609702602323793
2,2_0101,220,2000,0.05,-0.020600516366188204,0.9855401694949262,0.2507599219218136,1273.3343467296602,692194.8513624391,1,18.490375089997798
2,2_0102,220,2000,0.05,-0.8303614553763359,0.5554617101377639,0.18135541555638368,1283.0866845661578,530417.9457293343,1,21.21818971096423
2,2_0103,220,2000,0.05,-0.2545953173865316,0.04869847231385127,0.8790949890032217,1580.1532684399776,201145.2594883687,0,46.704307345748646
2,2_0104,220,2000,0.05,0.7309130961113257,0.7394314684765099,0.13421841640344323,1271.521072253672,621126.7830314456,1,21.023304482479848
2,2_0105,220,2000,0.05,0.7162506092496463,0.0045001249396591225,0.40356611851471047,1445.0863954409615,209500.13193578625,0,39.42386325223211
2,2_0106,220,2000,0.05,0.7912697627673937,0.6716128088558587,0.12786121361470126,1242.3461666521937,534764.6764478694,1,23.673768036688553
2,2_0107,220,2000,0.05,-0.40211269776218894,0.590320250883149,0.6780038237500831,1459.2532286826322,481635.2840697528,1,25.445522771246313
2,2_0108,220,2000,0.05,-0.8303768175284738,0.34192693854566036,0.2987780612844635,1332.6529764276968,415069.59777828155,1,23.65490726184063
2,2_0109,220,2000,0.05,-0.18411609773743565,0.1368212780296263,0.9483719572157423,1626.8167670013256,198960.01118309452,0,46.30776742260602
2,2_0110,220,2000,0.05,-0.006166807739301117,0.1343669133130615,0.9814553812272905,1659.7431060543747,206963.10457816155,0,47.66952616318731
2,2_0111,220,2000,0.05,-0.09344016699967317,0.6345402649517972,0.7866028931575806,1522.4165575475697,492134.00907440856,1,28.26121536474469
2,2_0112,220,2000,0.05,0.08171327388990246,0.28454087511182524,0.9916716300695146,1610.3084101172087,268990.23022865085,0,47.26078193626433
2,2_0113,220,2000,0.05,0.05908411057014473,0.7423179494179767,0.6610392224537454,1456.9824546608163,570502.4475690986,1,23.82594475824385
2,2_0114,220,2000,0.05,-0.3550153056626695,0.15544156408342247,0.8615886340559825,1629.5550798832646,259965.69061061175,0,44.83910058087629
2,2_0115,220,2000,0.05,-0.12322748283161422,0.47625730858672566,0.9139604965560792,1586.7697969355245,396306.14626500924,2,35.29504437399237
2,2_0116,220,2000,0.05,0.12434146747514441,0.10189415731454488,0.9541788664037487,1611.5584945005808,207033.71746103576,0,46.49358267856269
2,2_0117,220,2000,0.05,-0.9283144971636736,0.9597745223292203,-0.5590409856410234,971.6286114077974,780143.0330494836,1,13.802754420328249
2,2_0118,220,2000,0.05,-0.08976431517647532,0.5160878012571124,0.8939455262290721,1572.209715862527,423748.13498183497,2,35.34506281565563
2,2_0119,220,2000,0.05,-0.8789430983469277,0.6981897256099134,-0.050567309428983576,1179.3071769482372,625322.5729333395,2,23.154694874397467
2,2_0120,220,2000,0.05,-0.9966785846503989,0.11207037099869754,-0.019699803254960457,1257.9550620601074,317763.4728090795,2,24.204120203730312
2,2_0121,220,2000,0.05,-0.33381167797872435,0.43132702014644964,0.8430618214509925,1535.293347445914,370911.7222951789,1,32.17237361474613
2,2_0122,220,2000,0.05,-0.5150342939433346,0.47986340055106513,0.6616086270478971,1454.5216825627308,462994.4149051494,1,28.30284919895224
2,2_0123,220,2000,0.05,-0.9028614203060839,0.4607696052395662,0.1233549906808844,1295.838168444016,479214.7901704036,1,20.208568524647887
2,2_0124,220,2000,0.05,0.8376463870613657,0.009259781821123414,0.21813281723430278,1389.7906599951696,258956.77482602088,0,34.00973128847509
2,2_0125,220,2000,0.05,-0.5167221825218284,0.5692120504306768,0.5919651990446783,1417.4699132236894,448212.7971799581,1,27.897179763312455
2,2_0126,220,2000,0.05,0.238238172853948,0.1627434861049576,0.9327045809992045,1598.4830510854129,230238.67252086106,0,45.86557450965181
2,2_0127,220,2000,0.05,-0.09108513940268437,0.6034244543333215,0.8188192829567326,1548.8791825563005,502551.27254209603,1,29.82646947515051
2,2_0128,220,2000,0.05,0.598427044482982,0.6007339188626425,0.4716230906448624,1416.9733168030605,525912.0732240606,1,25.040935597495906
2,2_0129,220,2000,0.05,-0.940330459800605,0.3464786554071809,0.10289540014394738,1295.108372949731,411825.94851221325,1,23.609645374275942
2,2_0130,220,2000,0.05,0.47716077291476533,0.31715317112997876,0.7660760073203634,1534.172490363647,368981.48725200613,2,34.884839412540956
2,2_0131,220,2000,0.05,0.386190853859403,0.17294393644207806,0.8426384417918262,1574.377900822578,236155.08170516716,0,45.040128434402114
2,2_0132,220,2000,0.05,0.986169163861013,0.5846388341341655,-0.1275235980349989,1184.43898937348,570047.5230666044,1,17.570034984474123
2,2_0133,220,2000,0.05,0.2435840597215131,0.27318719150087634,0.9399226593448136,1580.2685026575293,277595.0190374939,2,38.396031164068944
2,2_0134,220,2000,0.05,0.6724903536852025,0.018160543914364058,0.47336290634833256,1482.4117796701914,242928.45610027522,2,32.702118985278744
2,2_0135,220,2000,0.05,0.22154026647083658,0.5535408400896115,0.8233945932354119,1527.655304916648,462016.5614085678,1,30.755497576730967
2,2_0136,220,2000,0.05,0.5168444743695082,0.9834170759929376,-0.011627321216439057,1170.538256514876,757215.8940143232,2,19.667960162704478
2,2_0137,220,2000,0.05,0.040460134091987676,0.4079614303605652,0.9638275955678665,1574.8229651309778,373827.01230956474,2,37.25925007641237
2,2_0138,220,2000,0.05,-0.7012516872636985,0.9615496295410325,-0.1925191542188769,1106.6075180011608,788782.2689907332,1,11.965239964160038
2,2_0139,220,2000,0.05,0.4669898091256597,0.8783657338108016,0.23542433072975266,1276.6129732587713,673288.2167239231,1,15.399737610053588
2,2_0140,220,2000,0.05,0.5659202600521698,0.5699338186415264,0.5380627737115515,1396.3742972642258,483564.50171381014,1,24.070677943999698
2,2_0141,220,2000,0.05,-0.800275045678541,0.2043973670814292,0.35668151198516973,1436.058578654788,319811.74784139474,1,25.33589601128154
2,2_0142,220,2000,0.05,0.4386250673816472,0.8875710884880433,0.24498259299686287,1280.8565334512596,686596.774397192,1,20.63425979826464
2,2_0143,220,2000,0.05,-0.1817200447504057,0.6017747558677085,0.7957038061445114,1498.0467107047673,471521.9936613789,1,28.701049134623627
2,2_0144,220,2000,0.05,-0.2117860348137628,0.13110869302621986,0.9355824638676441,1617.4524817226377,240495.4180750685,0,47.220655843387675
2,2_0145,220,2000,0.05,-0.5128065092827852,0.09892450510482231,0.7054394422962735,1532.8646393139436,240597.9283890729,0,44.70434698919384
2,2_0146,220,2000,0.05,-0.6284677302578257,0.5220123013665123,0.5026190496097585,1400.577708500774,469812.5003154935,1,23.64693291693812
2,2_0147,220,2000,0.05,0.9186646952712167,0.6525192007526632,-0.06819631988040498,1158.9900588853004,553907.4035564315,2,22.744706478865076
2,2_0148,220,2000,0.05,0.5296071052144686,0.8767107972646193,0.17589496682876626,1259.8691395085175,699718.894146399,1,16.606296035764014
2,2_0149,220,2000,0.05,-0.8563557189942312,0.1377935359278052,0.2492288748232646,1394.5938294497348,295347.09171678586,0,34.74291855750379
2,2_0150,220,2000,0.05,0.23351235815461813,0.542364402302205,0.8271647900305565,1515.2561756893358,449237.3446076652,1,30.884520088585973
2,2_0151,220,2000,0.05,0.16845572012243637,0.7351294275196334,0.6458779486341183,1446.4192614899944,532264.0774978825,1,26.25106419047529
2,2_0152,220,2000,0.05,0.5447059753491361,0.2068135275140317,0.7007139867085224,1506.9881231404047,334541.3284966452,2,32.311276566838856
2,2_0153,220,2000,0.05,-0.4709203776973778,0.846478536067957,0.28579573629181854,1282.4159664177116,662600.3604051066,1,19.2137927800566
2,2_0154,220,2000,0.05,0.42049040267197313,0.8513346494022038,0.32269874088474615,1338.5104365126626,663985.7187551417,1,17.751365764216594
2,2_0155,220,2000,0.05,-0.6774918742961518,0.9400190108075147,-0.11799348925396469,1147.2845146867585,730379.869945219,1,18.693513945990837
2,2_0156,220,2000,0.05,0.05949133236499593,0.5365680135770893,0.8827981842723734,1538.945816267595,441518.45412044396,1,30.747083633722667
2,2_0157,220,2000,0.05,-0.03593848082729889,0.953205524905189,0.314282113821179,1300.8064784869732,716965.4887911886,1,19.677501642340857
2,2_0158,220,2000,0.05,-0.9398908424776424,0.11895331074021132,0.09283602115960643,1321.4504047729376,327920.93244550406,1,23.815479985735458
2,2_0159,220,2000,0.05,-0.19909750950944338,0.5318860913460681,0.8503812633758376,1539.5239363586754,382293.0318183948,1,24.95329302495794
2,2_0160,220,2000,0.05,-0.06248140597209506,0.15287712212633597,0.9830402214420579,1634.269409594896,214885.96331616357,0,49.16621959877385
2,2_0161,220,2000,0.05,0.5889140609917687,0.6227087449882082,0.460914749747934,1385.556715949665,533423.621056936,1,24.059722408053638
2,2_0162,220,2000,0.05,-0.12402079415925482,0.6390136492641646,0.7751633141540697,1492.913307318423,474695.66017264413,1,27.25497587669463
2,2_0163,220,2000,0.05,-0.0834759169269721,0.12903005718204175,0.9727774777771042,1618.3325953771903,225113.64220085889,0,47.784630505349185
2,2_0164,220,2000,0.05,-0.3616870107838599,0.7261801283839011,0.5553451156866948,1428.3227593923257,559308.8151791864,1,25.338500262575167
2,2_0165,220,2000,0.05,0.9001221892488742,0.34271364275495586,0.17788271632092312,1324.7229478910003,428280.21159395314,1,22.729062176568757
2,2_0166,220,2000,0.05,-0.10073462315463888,0.8924876896873263,0.4185162984663937,1332.3297865113495,654736.4118225309,1,24.056902199826432
2,2_0167,220,2000,0.05,-0.2673290228869274,0.7385107126866286,0.5982338559311817,1417.5658804209143,576486.374010723,1,25.154493519989337
2,2_0168,220,2000,0.05,0.814172653819017,0.41930098792781023,0.29745116034308106,1351.6061346482225,425319.6392021238,1,24.203784000691037
2,2_0169,220,2000,0.05,-0.7483859633754295,0.09172367905900669,0.405245240451535,1443.2305775150003,257840.48622639765,2,32.20820071277604
2,2_0170,220,2000,0.05,-0.3469063146564402,0.19780984725919692,0.8758860267849009,1571.8080328284734,238214.41408740467,0,44.001384404308766
2,2_0171,220,2000,0.05,-0.7412743930834511,0.2751525256017133,0.4496366346512942,1416.6178797029356,365006.6386453768,1,26.307128438714752
2,2_0172,220,2000,0.05,-0.5949551841516281,0.5420790349507192,0.5279519791518035,1376.574641673496,470955.55451489,1,25.50256920858221
2,2_0173,220,2000,0.05,0.25095631382787253,0.32049116167801617,0.9301434145364783,1609.843943540828,331286.7403504076,0,45.748378388876255
2,2_0174,220,2000,0.05,-0.19987710773048928,0.8751076133225116,0.4192055041114995,1360.4317391795387,644477.8293303174,1,22.990595235747477
2,2_0175,220,2000,0.05,-0.3555686523541235,0.5445484020413396,0.7534896031584266,1511.3468797679186,458963.75845228025,1,27.016019229384266
2,2_0176,220,2000,0.05,0.8253436705110722,0.9238744994985063,-0.3097137537943673,1060.6227428841228,761658.8701010873,1,15.173161247078136
2,2_0177,220,2000,0.05,0.5251801839252814,0.4806076309423065,0.6505804049328676,1441.4839129030197,464686.06630766916,1,27.61514690737249
2,2_0178,220,2000,0.05,-0.4843831805952912,0.5859613740960548,0.609151418945304,1438.8139296520894,521146.5487826461,1,27.493837025829443
2,2_0179,220,2000,0.05,-0.6646009606444381,0.007507032799999869,0.4769175504579498,1443.581047678478,225162.23576115532,2,32.792448388749676
2,2_0180,220,2000,0.05,0.5486718023661024,0.11570416730942945,0.6739968025228604,1516.4285277348233,218596.51820799816,0,43.69568422183805
2,2_0181,220,2000,0.05,-0.154399334906413,0.6196685259698614,0.7870192272590315,1488.3648047228596,519838.3433919364,1,27.71937996458961
2,2_0182,220,2000,0.05,0.5814759477919877,0.27063215227086046,0.6612965377694054,1500.185844459033,321019.7591019563,2,31.60737366067529
2,2_0183,220,2000,0.05,-0.6472872399838483,0.4234953946796538,0.5393574269125019,1425.0338740646937,417982.0671830398,1,26.51805919770162
2,2_0184,220,2000,0.05,0.9840840110561098,0.9994219092241878,-0.7457683277024088,916.7088876062289,865871.4974419675,1,15.637101548991541
2,2_0185,220,2000,0.05,-0.36334722474195935,0.4612088858375738,0.8062359659584762,1538.1195053272102,421947.78726443695,1,27.754477738875686
2,2_0186,220,2000,0.05,0.5749277492630045,0.8321200752819861,0.20044246783837216,1253.4084656070909,682087.0922133175,1,21.110318395922793
2,2_0187,220,2000,0.05,0.602778867685446,0.49125744639136615,0.5560968678977576,1429.8742662558443,452059.66235071886,1,27.72293735352416
2,2_0188,220,2000,0.05,-0.6929489558907722,0.5338400132739604,0.40831288205879934,1358.0761641390125,495095.06399197655,1,22.586346277379103
2,2_0189,220,2000,0.05,0.5492477625844596,0.034838350279915664,0.6342514136208532,1511.404290146967,249420.85862322614,0,42.127412065393905
2,2_0190,220,2000,0.05,0.7216019472410722,0.8231246099500947,0.02465835495526547,1203.5940025512043,655379.415955988,2,21.856250896919008
2,2_0191,220,2000,0.05,0.47559511221274575,0.25745195932396336,0.7737324287580087,1539.6566716748587,309576.8078319308,2,37.993271551771755
2,2_0192,220,2000,0.05,-0.26419131955636477,0.21918921647863232,0.9288890305725193,1586.9450381018237,276996.2628208156,0,46.39384587865125
2,2_0193,220,2000,0.05,-0.6474172699557397,0.17534651145392188,0.5731371853421581,1499.1603415583395,294040.69381817646,2,33.611105446526885
2,2_0194,220,2000,0.05,0.30707965138728666,0.4487295072012506,0.8510399188008149,1545.2286931677086,399287.5586556336,1,26.545076349604226
2,2_0195,220,2000,0.05,-0.6153986419297339,0.22079792120893404,0.6201042189079671,1482.2755131213405,303296.37531834975,0,40.17230888694999
2,2_0196,220,2000,0.05,0.10181753698080587,0.8285469248387858,0.5263576954048015,1419.8344013659691,613402.7045252197,1,21.92495254250993
